12|223
13|223
14|223
15|223
16|223
17|223
18|223
19|223
20|223
1|222
2|222
3|222
4|222
5|222
6|222
7|222
8|222
9|222
10|222
11|222
12|222
13|222
14|222
15|222
1|221
2|221
3|221
4|221
5|221
6|221
7|221
8|221
9|221
10|221
11|221
12|221
13|221
14|221
15|221
16|221
17|221
18|221
19|221
20|221
1|220
2|220
3|220
4|220
5|220
6|220
7|220
8|220
9|220
10|220
11|220
12|220
13|220
14|220
15|220
16|220
17|220
18|220
19|220
20|220
21|220
22|220
23|220
24|220
25|220
1|219
2|219
3|219
4|219
5|219
6|219
7|219
8|219
9|219
10|219
11|219
12|219
13|219
14|219
15|219
16|219
17|219
18|219
19|219
20|219
1|218
2|218
3|218
4|218
5|218
6|218
7|218
8|218
9|218
10|218
11|218
12|218
13|218
14|218
15|218
1|217
2|217
3|217
4|217
5|217
6|217
7|217
8|217
9|217
10|217
11|217
12|217
13|217
14|217
15|217
1|216
2|216
3|216
4|216
5|216
6|216
7|216
8|216
9|216
10|216
11|216
12|216
13|216
14|216
15|216
1|215
2|215
3|215
4|215
5|215
6|215
7|215
8|215
9|215
10|215
11|215
12|215
13|215
14|215
15|215
1|214
2|214
3|214
4|214
5|214
6|214
7|214
8|214
9|214
10|214
11|214
12|214
13|214
14|214
15|214
1|213
2|213
3|213
4|213
5|213
6|213
7|213
8|213
9|213
10|213
11|213
12|213
13|213
14|213
15|213
16|213
17|213
18|213
19|213
20|213
1|212
2|212
3|212
4|212
5|212
6|212
7|212
8|212
9|212
10|212
11|212
12|212
13|212
14|212
15|212
16|212
17|212
18|212
19|212
20|212
1|211
2|211
3|211
4|211
5|211
6|211
7|211
8|211
9|211
10|211
11|211
12|211
13|211
14|211
15|211
16|211
17|211
18|211
19|211
20|211
21|211
22|211
23|211
24|211
25|211
26|211
27|211
28|211
29|211
30|211
1|210
2|210
3|210
4|210
5|210
6|210
7|210
8|210
9|210
10|210
11|210
12|210
13|210
14|210
15|210
1|209
2|209
3|209
4|209
5|209
6|209
7|209
8|209
9|209
10|209
11|209
12|209
13|209
14|209
15|209
1|208
2|208
3|208
4|208
5|208
6|208
7|208
8|208
9|208
10|208
11|208
12|208
13|208
14|208
15|208
16|208
17|208
18|208
19|208
20|208
3|207
4|207
5|207
6|207
7|207
8|207
9|207
10|207
11|207
12|207
13|207
2|207
14|207
15|207
16|207
17|207
18|207
19|207
20|207
1|207
1|206
2|206
3|206
4|206
5|206
6|206
7|206
8|206
9|206
10|206
11|206
12|206
13|206
14|206
15|206
16|206
17|206
18|206
19|206
20|206
1|205
2|205
3|205
4|205
5|205
6|205
7|205
8|205
9|205
10|205
11|205
12|205
13|205
14|205
15|205
1|204
2|204
3|204
4|204
5|204
6|204
7|204
8|204
9|204
10|204
11|204
12|204
13|204
14|204
15|204
16|204
17|204
18|204
19|204
20|204
1|203
2|203
3|203
4|203
5|203
6|203
8|203
9|203
10|203
11|203
12|203
13|203
14|203
15|203
16|203
17|203
18|203
19|203
20|203
21|203
22|203
23|203
24|203
25|203
26|203
27|203
28|203
29|203
30|203
1|202
2|202
3|202
4|202
5|202
6|202
7|202
8|202
9|202
10|202
11|202
12|202
13|202
14|202
15|202
1|201
2|201
3|201
4|201
5|201
6|201
7|201
8|201
9|201
10|201
11|201
12|201
13|201
14|201
15|201
16|201
17|201
18|201
19|201
20|201
21|201
22|201
23|201
24|201
25|201
1|200
2|200
3|200
4|200
5|200
6|200
7|200
8|200
9|200
10|200
11|200
12|200
13|200
14|200
15|200
16|200
17|200
18|200
19|200
20|200
1|199
2|199
3|199
4|199
5|199
6|199
7|199
8|199
9|199
10|199
11|199
12|199
13|199
14|199
15|199
16|199
17|199
18|199
19|199
20|199
1|198
2|198
3|198
4|198
5|198
6|198
7|198
8|198
9|198
10|198
11|198
12|198
1|197
2|197
3|197
4|197
5|197
6|197
7|197
8|197
9|197
10|197
11|197
12|197
13|197
14|197
15|197
16|197
17|197
18|197
19|197
20|197
1|196
2|196
3|196
4|196
5|196
6|196
7|196
8|196
9|196
10|196
11|196
12|196
13|196
14|196
15|196
16|196
17|196
18|196
19|196
20|196
1|195
3|195
4|195
5|195
10|195
8|195
2|195
9|195
6|195
7|195
8|194
12|194
2|194
3|194
9|194
4|194
7|194
5|194
6|194
1|194
10|194
11|194
13|194
1|193
2|193
3|193
4|193
5|193
6|193
7|193
8|193
9|193
10|193
11|193
12|193
13|193
14|193
15|193
1|192
2|192
3|192
4|192
5|192
6|192
7|192
8|192
9|192
10|192
11|192
12|192
13|192
14|192
15|192
16|192
17|192
18|192
19|192
20|192
1|191
2|191
3|191
4|191
5|191
6|191
7|191
8|191
9|191
10|191
1|190
2|190
3|190
4|190
5|190
6|190
7|190
8|190
9|190
10|190
11|190
12|190
13|190
14|190
15|190
1|189
2|189
3|189
4|189
5|189
6|189
7|189
8|189
9|189
10|189
11|189
12|189
13|189
14|189
15|189
16|189
17|189
18|189
19|189
20|189
21|189
22|189
23|189
1|188
2|188
3|188
4|188
5|188
6|188
7|188
8|188
9|188
10|188
11|188
12|188
13|188
14|188
15|188
16|188
17|188
18|188
19|188
20|188
2|187
1|187
3|187
4|187
5|187
6|187
7|187
8|187
9|187
10|187
11|187
12|187
13|187
14|187
15|187
16|187
17|187
18|187
19|187
20|187
1|186
2|186
3|186
4|186
5|186
6|186
7|186
8|186
9|186
10|186
11|186
12|186
13|186
14|186
15|186
1|185
2|185
3|185
4|185
5|185
6|185
7|185
8|185
9|185
10|185
11|185
12|185
13|185
14|185
15|185
1|184
2|184
3|184
4|184
5|184
6|184
7|184
8|184
9|184
10|184
11|184
12|184
13|184
14|184
15|184
16|184
17|184
18|184
19|184
20|184
1|183
2|183
3|183
4|183
5|183
6|183
7|183
8|183
9|183
10|183
11|183
12|183
13|183
14|183
15|183
1|182
2|182
3|182
4|182
5|182
6|182
7|182
8|182
9|182
10|182
11|182
12|182
13|182
14|182
15|182
16|182
17|182
18|182
1|181
2|181
3|181
4|181
5|181
6|181
7|181
8|181
9|181
10|181
1|180
2|180
3|180
4|180
5|180
6|180
7|180
8|180
9|180
10|180
11|180
12|180
13|180
14|180
1|179
2|179
3|179
4|179
5|179
6|179
7|179
8|179
9|179
10|179
1|178
2|178
3|178
4|178
5|178
6|178
7|178
8|178
9|178
10|178
11|178
12|178
13|178
14|178
15|178
1|177
2|177
3|177
4|177
5|177
6|177
7|177
8|177
1|176
2|176
3|176
4|176
5|176
6|176
7|176
8|176
9|176
10|176
11|176
12|176
13|176
14|176
15|176
1|175
2|175
3|175
4|175
5|175
6|175
7|175
8|175
9|175
10|175
11|175
12|175
13|175
14|175
15|175
16|175
17|175
1|174
2|174
3|174
4|174
5|174
6|174
7|174
8|174
9|174
10|174
11|174
12|174
13|174
14|174
15|174
16|174
1|173
2|173
3|173
4|173
5|173
6|173
7|173
8|173
9|173
10|173
1|172
2|172
3|172
4|172
5|172
6|172
7|172
8|172
9|172
10|172
11|172
12|172
13|172
14|172
15|172
16|172
17|172
18|172
3|171
2|171
1|171
5|171
12|171
11|171
6|171
7|171
8|171
9|171
10|171
14|171
13|171
18|171
19|171
16|171
15|171
17|171
20|171
4|171
6|170
1|170
16|170
7|170
10|170
2|170
4|170
3|170
19|170
17|170
9|170
5|170
20|170
13|170
18|170
8|170
11|170
14|170
15|170
12|170
1|169
2|169
3|169
4|169
5|169
6|169
7|169
8|169
9|169
10|169
11|169
12|169
13|169
14|169
15|169
16|169
17|169
18|169
19|169
20|169
5|168
8|168
15|168
16|168
17|168
18|168
1|168
2|168
19|168
20|168
9|168
14|168
3|168
4|168
6|168
7|168
10|168
11|168
12|168
13|168
1|167
2|167
3|167
4|167
5|167
6|167
7|167
8|167
9|167
10|167
11|167
12|167
13|167
14|167
15|167
16|167
17|167
18|167
19|167
20|167
1|166
2|166
3|166
4|166
5|166
6|166
7|166
8|166
9|166
10|166
11|166
12|166
13|166
14|166
15|166
1|165
2|165
3|165
4|165
5|165
6|165
7|165
8|165
9|165
10|165
11|165
12|165
13|165
14|165
15|165
16|165
17|165
18|165
19|165
20|165
1|164
2|164
3|164
4|164
5|164
6|164
7|164
8|164
9|164
10|164
11|164
12|164
13|164
14|164
15|164
16|164
17|164
18|164
19|164
20|164
1|163
2|163
3|163
4|163
5|163
6|163
7|163
8|163
9|163
10|163
11|163
12|163
13|163
14|163
15|163
16|163
17|163
18|163
19|163
20|163
1|162
2|162
3|162
4|162
5|162
6|162
7|162
8|162
9|162
10|162
11|162
12|162
13|162
14|162
1|161
2|161
3|161
4|161
5|161
6|161
7|161
8|161
9|161
10|161
11|161
12|161
13|161
14|161
15|161
1|160
2|160
3|160
4|160
5|160
6|160
7|160
8|160
9|160
10|160
11|160
12|160
13|160
14|160
15|160
16|160
17|160
18|160
19|160
20|160
1|159
2|159
3|159
4|159
5|159
6|159
7|159
8|159
9|159
10|159
20|158
4|158
7|158
5|158
1|158
8|158
12|158
9|158
3|158
14|158
13|158
11|158
16|158
15|158
18|158
17|158
19|158
2|158
10|158
6|158
1|157
2|157
3|157
4|157
5|157
6|157
7|157
8|157
9|157
10|157
11|157
12|157
3|156
4|156
9|156
10|156
11|156
12|156
14|156
15|156
20|156
16|156
17|156
18|156
19|156
21|156
13|156
8|156
23|156
7|156
24|156
6|156
25|156
5|156
2|156
1|156
22|156
1|155
2|155
3|155
4|155
5|155
6|155
7|155
8|155
9|155
10|155
11|155
12|155
13|155
14|155
15|155
16|155
17|155
18|155
19|155
20|155
12|154
13|154
10|154
14|154
1|154
2|154
3|154
4|154
5|154
6|154
7|154
8|154
9|154
11|154
15|154
3|153
5|153
11|153
13|153
14|153
9|153
12|153
1|153
10|153
15|153
2|153
4|153
6|153
7|153
8|153
9|152
11|152
14|152
1|152
2|152
3|152
5|152
13|152
7|152
4|152
8|152
10|152
6|152
15|152
12|152
1|151
2|151
3|151
4|151
5|151
6|151
7|151
8|151
9|151
10|151
11|151
12|151
13|151
14|151
15|151
1|150
2|150
3|150
4|150
5|150
6|150
7|150
8|150
9|150
10|150
1|149
2|149
3|149
4|149
5|149
6|149
7|149
8|149
9|149
10|149
1|148
2|148
3|148
4|148
5|148
6|148
7|148
8|148
9|148
10|148
1|147
2|147
3|147
4|147
5|147
6|147
7|147
8|147
9|147
10|147
1|146
2|146
3|146
4|146
5|146
6|146
7|146
8|146
9|146
10|146
11|146
12|146
13|146
14|146
15|146
16|146
17|146
18|146
19|146
20|146
1|145
2|145
3|145
4|145
5|145
6|145
7|145
8|145
9|145
10|145
11|145
12|145
13|145
14|145
15|145
16|145
17|145
18|145
19|145
20|145
1|144
2|144
3|144
4|144
5|144
6|144
7|144
8|144
9|144
10|144
11|144
1|141
2|141
3|141
4|141
5|141
6|141
7|141
8|141
9|141
10|141
11|141
12|141
13|141
14|141
15|141
16|141
17|141
18|141
19|141
20|141
1|140
19|140
2|140
8|140
3|140
10|140
15|140
4|140
17|140
5|140
6|140
7|140
9|140
11|140
12|140
13|140
14|140
16|140
18|140
20|140
1|139
2|139
3|139
4|139
5|139
6|139
7|139
8|139
9|139
10|139
11|139
12|139
1|138
2|138
3|138
4|138
5|138
6|138
7|138
8|138
9|138
10|138
11|138
12|138
13|138
14|138
15|138
16|138
17|138
18|138
19|138
20|138
21|138
22|138
23|138
24|138
25|138
26|138
27|138
28|138
1|137
2|137
3|137
4|137
5|137
6|137
7|137
8|137
9|137
10|137
11|137
12|137
13|137
14|137
15|137
16|137
17|137
18|137
19|137
20|137
1|136
2|136
3|136
4|136
5|136
6|136
7|136
8|136
9|136
10|136
11|136
12|136
13|136
14|136
15|136
16|136
17|136
18|136
19|136
20|136
1|135
2|135
3|135
4|135
5|135
6|135
7|135
8|135
9|135
10|135
11|135
12|135
13|135
14|135
15|135
16|135
17|135
18|135
19|135
20|135
1|134
2|134
3|134
4|134
5|134
6|134
7|134
8|134
9|134
10|134
11|134
12|134
13|134
14|134
15|134
16|134
17|134
18|134
19|134
20|134
21|134
22|134
23|134
24|134
25|134
26|134
27|134
28|134
29|134
30|134
31|134
32|134
33|134
34|134
35|134
36|134
15|133
16|133
19|133
5|133
6|133
7|133
8|133
14|133
20|133
9|133
10|133
11|133
17|133
3|133
4|133
12|133
18|133
1|133
2|133
13|133
1|132
2|132
3|132
4|132
5|132
6|132
7|132
8|132
9|132
10|132
11|132
12|132
13|132
1|131
2|131
3|131
4|131
5|131
6|131
7|131
8|131
9|131
10|131
11|131
12|131
13|131
14|131
15|131
16|131
17|131
18|131
19|131
20|131
1|130
2|130
3|130
4|130
5|130
6|130
7|130
8|130
9|130
10|130
11|130
12|130
13|130
14|130
1|129
2|129
3|129
4|129
5|129
6|129
7|129
8|129
9|129
10|129
11|129
12|129
13|129
14|129
15|129
16|129
17|129
18|129
19|129
20|129
21|129
22|129
23|129
24|129
1|128
2|128
3|128
4|128
5|128
6|128
7|128
8|128
9|128
10|128
11|128
12|128
13|128
14|128
15|128
16|128
17|128
1|126
2|126
3|126
4|126
5|126
6|126
7|126
8|126
9|126
10|126
11|126
12|126
13|126
14|126
15|126
1|125
9|125
2|125
3|125
4|125
5|125
6|125
7|125
8|125
10|125
11|125
12|125
13|125
14|125
15|125
16|125
17|125
18|125
19|125
20|125
21|125
22|125
1|124
6|124
15|124
17|124
7|124
20|124
16|124
4|124
10|124
12|124
13|124
3|124
5|124
8|124
9|124
11|124
14|124
19|124
18|124
2|124
1|123
10|123
11|123
20|123
12|123
5|123
13|123
15|123
2|123
3|123
4|123
6|123
7|123
8|123
9|123
14|123
16|123
17|123
18|123
19|123
15|122
11|122
3|122
16|122
17|122
18|122
4|122
19|122
5|122
12|122
9|122
20|122
7|122
6|122
21|122
22|122
23|122
10|122
8|122
13|122
1|122
2|122
14|122
17|121
3|121
20|121
5|121
2|121
11|121
21|121
12|121
6|121
1|121
23|121
14|121
19|121
15|121
24|121
7|121
25|121
16|121
22|121
8|121
4|121
13|121
26|121
18|121
9|121
10|121
1|120
2|120
3|120
4|120
5|120
6|120
7|120
8|120
9|120
10|120
11|120
12|120
13|120
14|120
15|120
16|120
17|120
18|120
19|120
20|120
21|120
22|120
23|120
24|120
25|120
1|119
2|119
3|119
4|119
5|119
6|119
7|119
8|119
9|119
10|119
11|119
12|119
13|119
14|119
15|119
16|119
17|119
18|119
19|119
20|119
1|118
2|118
3|118
4|118
5|118
6|118
7|118
8|118
9|118
10|118
11|118
12|118
13|118
14|118
15|118
1|117
2|117
3|117
4|117
5|117
6|117
7|117
8|117
9|117
10|117
11|117
12|117
13|117
14|117
15|117
16|117
17|117
18|117
19|117
20|117
1|116
2|116
3|116
4|116
5|116
6|116
7|116
8|116
9|116
10|116
11|116
12|116
13|116
14|116
15|116
16|116
17|116
18|116
19|116
20|116
1|115
2|115
3|115
4|115
5|115
6|115
7|115
8|115
9|115
10|115
11|115
12|115
13|115
14|115
15|115
16|115
17|115
18|115
19|115
20|115
1|114
2|114
3|114
4|114
5|114
6|114
7|114
8|114
9|114
10|114
11|114
12|114
13|114
14|114
15|114
1|113
2|113
3|113
4|113
5|113
6|113
7|113
8|113
9|113
10|113
1|112
2|112
3|112
4|112
5|112
6|112
7|112
8|112
9|112
10|112
11|112
12|112
13|112
14|112
15|112
16|112
17|112
18|112
19|112
20|112
1|111
2|111
3|111
4|111
5|111
6|111
7|111
8|111
9|111
10|111
11|111
12|111
13|111
14|111
15|111
16|111
17|111
18|111
19|111
20|111
21|111
22|111
1|110
15|110
13|110
7|110
12|110
4|110
5|110
16|110
6|110
11|110
14|110
19|110
20|110
3|110
21|110
2|110
8|110
10|110
17|110
18|110
9|110
11|109
2|109
12|109
13|109
9|109
1|109
3|109
15|109
16|109
6|109
17|109
5|109
18|109
8|109
7|109
4|109
14|109
10|109
1|108
2|108
3|108
4|108
5|108
6|108
7|108
8|108
9|108
10|108
11|108
12|108
13|108
14|108
15|108
16|108
17|108
18|108
19|108
20|108
13|107
6|107
7|107
5|107
14|107
15|107
16|107
11|107
17|107
9|107
8|107
18|107
19|107
10|107
20|107
12|107
21|107
22|107
2|107
4|107
1|107
3|107
1|106
2|106
3|106
4|106
5|106
6|106
7|106
8|106
9|106
10|106
11|106
12|106
13|106
14|106
15|106
16|106
17|106
1|105
2|105
3|105
4|105
5|105
6|105
7|105
8|105
9|105
10|105
1|104
2|104
3|104
4|104
5|104
6|104
7|104
8|104
9|104
10|104
11|104
1|103
2|103
3|103
4|103
5|103
6|103
16|103
17|103
18|103
19|103
20|103
7|103
8|103
9|103
10|103
11|103
12|103
13|103
14|103
15|103
1|102
2|102
3|102
4|102
5|102
6|102
7|102
8|102
9|102
10|102
11|102
12|102
13|102
14|102
15|102
16|102
17|102
18|102
19|102
20|102
1|101
2|101
3|101
4|101
5|101
6|101
7|101
8|101
9|101
10|101
11|101
12|101
13|101
14|101
15|101
16|101
17|101
18|101
19|101
20|101
21|101
20|100
12|100
2|100
4|100
1|100
8|100
9|100
10|100
7|100
5|100
11|100
13|100
14|100
15|100
16|100
17|100
19|100
6|100
18|100
3|100
1|92
10|92
2|92
7|92
12|92
15|92
9|92
6|92
4|92
3|92
11|92
13|92
14|92
8|92
5|92
5|91
9|91
10|91
11|91
12|91
13|91
14|91
15|91
16|91
17|91
18|91
19|91
20|91
21|91
22|91
23|91
24|91
25|91
26|91
27|91
30|91
31|91
32|91
33|91
34|91
35|91
36|91
38|91
39|91
42|91
43|91
44|91
45|91
46|91
47|91
48|91
49|91
50|91
51|91
52|91
53|91
54|91
55|91
56|91
57|91
58|91
60|91
61|91
62|91
63|91
64|91
66|91
67|91
68|91
69|91
70|91
71|91
72|91
73|91
74|91
75|91
76|91
77|91
78|91
79|91
80|91
1|90
2|90
3|90
4|90
5|90
6|90
7|90
8|90
9|90
10|90
11|90
12|90
13|90
14|90
15|90
16|90
17|90
18|90
19|90
20|90
1|89
2|89
3|89
4|89
5|89
6|89
7|89
8|89
9|89
10|89
11|89
12|89
13|89
1|88
2|88
3|88
4|88
5|88
6|88
7|88
8|88
9|88
10|88
11|88
12|88
13|88
14|88
15|88
16|88
17|88
18|88
19|88
20|88
1|87
2|87
3|87
4|87
5|87
6|87
7|87
8|87
9|87
10|87
11|87
12|87
13|87
14|87
15|87
1|86
2|86
3|86
4|86
5|86
6|86
7|86
8|86
9|86
10|86
11|86
12|86
13|86
14|86
15|86
16|86
17|86
18|86
19|86
20|86
1|85
14|85
15|85
5|85
8|85
12|85
17|85
20|85
3|85
4|85
6|85
10|85
13|85
19|85
2|85
7|85
11|85
9|85
16|85
18|85
2|84
6|84
10|84
1|84
7|84
11|84
18|84
3|84
8|84
13|84
19|84
4|84
5|84
9|84
12|84
15|84
20|84
14|84
16|84
17|84
16|83
19|83
15|83
9|83
5|83
21|83
12|83
20|83
8|83
13|83
4|83
1|83
22|83
18|83
23|83
24|83
2|83
17|83
6|83
25|83
26|83
27|83
11|83
28|83
14|83
29|83
7|83
3|83
10|83
30|83
1|82
2|82
3|82
4|82
5|82
6|82
7|82
8|82
9|82
10|82
11|82
12|82
13|82
14|82
15|82
16|82
17|82
18|82
19|82
20|82
21|82
22|82
23|82
24|82
25|82
26|82
27|82
28|82
1|81
2|81
3|81
4|81
5|81
6|81
7|81
8|81
9|81
10|81
11|81
12|81
13|81
14|81
15|81
16|81
17|81
18|81
19|81
20|81
1|80
2|80
3|80
4|80
5|80
6|80
7|80
8|80
9|80
10|80
11|80
12|80
13|80
14|80
15|80
16|80
17|80
18|80
19|80
20|80
1|79
2|79
3|79
4|79
5|79
6|79
7|79
8|79
9|79
10|79
11|79
12|79
13|79
14|79
15|79
16|79
17|79
18|79
19|79
20|79
1|78
2|78
3|78
4|78
5|78
6|78
7|78
8|78
9|78
10|78
11|78
12|78
13|78
14|78
15|78
16|78
17|78
18|78
19|78
20|78
1|77
2|77
3|77
4|77
5|77
6|77
7|77
8|77
9|77
10|77
11|77
12|77
13|77
14|77
15|77
16|77
17|77
18|77
19|77
20|77
1|76
2|76
3|76
4|76
5|76
6|76
7|76
8|76
9|76
10|76
11|76
12|76
13|76
14|76
15|76
16|76
17|76
18|76
19|76
20|76
21|76
22|76
23|76
24|76
25|76
26|76
1|75
2|75
3|75
4|75
5|75
6|75
7|75
8|75
9|75
10|75
11|75
12|75
13|75
14|75
15|75
16|75
17|75
18|75
19|75
20|75
21|75
1|74
2|74
3|74
4|74
5|74
6|74
7|74
8|74
9|74
10|74
11|74
12|74
13|74
14|74
15|74
16|74
17|74
18|74
19|74
20|74
21|74
22|74
23|74
24|74
25|74
207|73
208|73
209|73
210|73
211|73
212|73
222|73
223|73
224|73
225|73
226|73
227|73
228|73
229|73
230|73
231|73
232|73
233|73
234|73
241|73
242|73
243|73
244|73
245|73
246|73
251|73
254|73
247|73
248|73
249|73
250|73
252|73
253|73
255|73
201|73
202|73
203|73
204|73
205|73
206|73
235|73
236|73
238|73
240|73
213|73
214|73
215|73
216|73
217|73
218|73
219|73
220|73
221|73
1|72
2|72
3|72
4|72
5|72
6|72
7|72
8|72
9|72
10|72
11|72
12|72
13|72
14|72
15|72
16|72
17|72
18|72
19|72
20|72
21|72
22|72
23|72
24|72
25|72
26|72
27|72
22|71
9|71
23|71
3|71
10|71
2|71
31|71
35|71
25|71
24|71
37|71
4|71
29|71
15|71
14|71
5|71
6|71
11|71
36|71
18|71
26|71
19|71
16|71
7|71
34|71
13|71
1|71
17|71
12|71
20|71
21|71
28|71
30|71
33|71
8|71
27|71
32|71
11|70
4|70
5|70
1|70
37|70
21|70
33|70
25|70
18|70
22|70
34|70
12|70
19|70
28|70
13|70
7|70
17|70
8|70
35|70
9|70
6|70
23|70
3|70
31|70
24|70
26|70
29|70
30|70
2|70
27|70
15|70
36|70
14|70
16|70
10|70
32|70
20|70
37|69
22|69
4|69
39|69
32|69
7|69
34|69
9|69
33|69
8|69
28|69
41|69
26|69
24|69
3|69
16|69
17|69
21|69
19|69
38|69
10|69
40|69
23|69
42|69
13|69
27|69
35|69
25|69
36|69
18|69
30|69
1|69
5|69
6|69
11|69
12|69
29|69
15|69
14|69
2|69
31|69
43|69
20|69
1|68
2|68
3|68
4|68
5|68
6|68
7|68
9|68
8|68
10|68
11|68
12|68
13|68
14|68
15|68
16|68
17|68
18|68
19|68
20|68
21|68
22|68
23|68
24|68
1|67
2|67
3|67
4|67
5|67
6|67
7|67
8|67
9|67
10|67
11|67
12|67
13|67
14|67
15|67
16|67
17|67
18|67
19|67
20|67
21|67
22|67
23|67
24|67
25|67
26|67
27|67
28|67
29|67
30|67
31|67
32|67
33|67
34|67
35|67
36|67
37|67
38|67
39|67
40|67
41|67
42|67
43|67
44|67
45|67
46|67
47|67
48|67
49|67
50|67
51|67
52|67
53|67
54|67
55|67
56|67
57|67
58|67
59|67
60|67
61|67
63|67
64|67
65|67
66|67
2|66
10|66
15|66
1|66
3|66
4|66
11|66
14|66
5|66
8|66
12|66
6|66
7|66
9|66
13|66
16|66
4|65
5|65
1|65
10|65
12|65
6|65
8|65
3|65
9|65
11|65
2|65
7|65
13|65
14|65
15|65
22|64
28|64
38|64
31|64
19|64
17|64
24|64
11|64
26|64
21|64
23|64
34|64
3|64
48|64
6|64
208|64
40|64
46|64
35|64
45|64
4|64
8|64
27|64
1|64
36|64
39|64
7|64
210|64
9|64
13|64
12|64
10|64
30|64
43|64
5|64
212|64
25|64
32|64
33|64
16|64
47|64
20|64
14|64
44|64
37|64
29|64
15|64
214|64
42|64
41|64
49|64
50|64
2|64
108|63
1|63
29|63
33|63
28|63
25|63
31|63
35|63
112|63
10|63
18|63
34|63
111|63
22|63
208|63
8|63
110|63
16|63
13|63
32|63
4|63
19|63
36|63
23|63
210|63
15|63
211|63
26|63
24|63
2|63
17|63
21|63
101|63
30|63
9|63
6|63
14|63
3|63
12|63
11|63
20|63
27|63
214|63
215|63
216|63
5|63
37|63
38|63
7|63
30|62
37|62
